year,month,time,ts,m,temperature
1928,10,1928-10-15 00:00:00,1928.7916666666667,oct,8.6
1928,11,1928-11-15 00:00:00,1928.875,nov,6.2
1928,12,1928-12-15 00:00:00,1928.9583333333333,dec,-0.3
1929,1,1929-1-15 00:00:00,1929.0416666666667,jan,-4.7
1929,2,1929-2-15 00:00:00,1929.125,feb,-9.6
1929,3,1929-3-15 00:00:00,1929.2083333333333,mar,2.6
1929,4,1929-4-15 00:00:00,1929.2916666666667,apr,4.5
1929,5,1929-5-15 00:00:00,1929.375,may,13.1
1929,6,1929-6-15 00:00:00,1929.4583333333333,jun,14.5
1929,7,1929-7-15 00:00:00,1929.5416666666667,jul,17.5
1929,8,1929-8-15 00:00:00,1929.625,aug,17.1
1929,9,1929-9-15 00:00:00,1929.7083333333333,sep,15.5
1929,10,1929-10-15 00:00:00,1929.7916666666667,oct,9.7
1929,11,1929-11-15 00:00:00,1929.875,nov,4.7
1929,12,1929-12-15 00:00:00,1929.9583333333333,dec,3.5
1930,1,1930-1-15 00:00:00,1930.0416666666667,jan,2.3
1930,2,1930-2-15 00:00:00,1930.125,feb,-0.2
1930,3,1930-3-15 00:00:00,1930.2083333333333,mar,4.2
1930,4,1930-4-15 00:00:00,1930.2916666666667,apr,8.3
1930,5,1930-5-15 00:00:00,1930.375,may,11.6
1930,6,1930-6-15 00:00:00,1930.4583333333333,jun,18.2
1930,7,1930-7-15 00:00:00,1930.5416666666667,jul,16.3
1930,8,1930-8-15 00:00:00,1930.625,aug,15.9
1930,9,1930-9-15 00:00:00,1930.7083333333333,sep,13.2
1930,10,1930-10-15 00:00:00,1930.7916666666667,oct,8.7
1930,11,1930-11-15 00:00:00,1930.875,nov,5.9
1930,12,1930-12-15 00:00:00,1930.9583333333333,dec,0.6
1931,1,1931-1-15 00:00:00,1931.0416666666667,jan,0.2
1931,2,1931-2-15 00:00:00,1931.125,feb,-1.2
1931,3,1931-3-15 00:00:00,1931.2083333333333,mar,0.2
1931,4,1931-4-15 00:00:00,1931.2916666666667,apr,5.8
1931,5,1931-5-15 00:00:00,1931.375,may,15.1
1931,6,1931-6-15 00:00:00,1931.4583333333333,jun,16.1
1931,7,1931-7-15 00:00:00,1931.5416666666667,jul,16.8
1931,8,1931-8-15 00:00:00,1931.625,aug,15.4
1931,9,1931-9-15 00:00:00,1931.7083333333333,sep,10.2
1931,10,1931-10-15 00:00:00,1931.7916666666667,oct,7.3
1931,11,1931-11-15 00:00:00,1931.875,nov,4.6
1931,12,1931-12-15 00:00:00,1931.9583333333333,dec,0.1
1932,1,1932-1-15 00:00:00,1932.0416666666667,jan,1.8
1932,2,1932-2-15 00:00:00,1932.125,feb,-1.9
1932,3,1932-3-15 00:00:00,1932.2083333333333,mar,0.8
1932,4,1932-4-15 00:00:00,1932.2916666666667,apr,7
1932,5,1932-5-15 00:00:00,1932.375,may,12.5
1932,6,1932-6-15 00:00:00,1932.4583333333333,jun,14.6
1932,7,1932-7-15 00:00:00,1932.5416666666667,jul,17.9
1932,8,1932-8-15 00:00:00,1932.625,aug,18.7
1932,9,1932-9-15 00:00:00,1932.7083333333333,sep,15
1932,10,1932-10-15 00:00:00,1932.7916666666667,oct,8.5
1932,11,1932-11-15 00:00:00,1932.875,nov,4.2
1932,12,1932-12-15 00:00:00,1932.9583333333333,dec,0.8
1933,1,1933-1-15 00:00:00,1933.0416666666667,jan,-2.6
1933,2,1933-2-15 00:00:00,1933.125,feb,0.1
1933,3,1933-3-15 00:00:00,1933.2083333333333,mar,5.1
1933,4,1933-4-15 00:00:00,1933.2916666666667,apr,7
1933,5,1933-5-15 00:00:00,1933.375,may,11.5
1933,6,1933-6-15 00:00:00,1933.4583333333333,jun,14.3
1933,7,1933-7-15 00:00:00,1933.5416666666667,jul,18.1
1933,8,1933-8-15 00:00:00,1933.625,aug,16.9
1933,9,1933-9-15 00:00:00,1933.7083333333333,sep,13.5
1933,10,1933-10-15 00:00:00,1933.7916666666667,oct,8.8
1933,11,1933-11-15 00:00:00,1933.875,nov,2.5
1933,12,1933-12-15 00:00:00,1933.9583333333333,dec,-3.9
1934,1,1934-1-15 00:00:00,1934.0416666666667,jan,0.4
1934,2,1934-2-15 00:00:00,1934.125,feb,1.2
1934,3,1934-3-15 00:00:00,1934.2083333333333,mar,4.1
1934,4,1934-4-15 00:00:00,1934.2916666666667,apr,10.3
1934,5,1934-5-15 00:00:00,1934.375,may,13.3
1934,6,1934-6-15 00:00:00,1934.4583333333333,jun,16.4
1934,7,1934-7-15 00:00:00,1934.5416666666667,jul,18.3
1934,8,1934-8-15 00:00:00,1934.625,aug,16.4
1934,9,1934-9-15 00:00:00,1934.7083333333333,sep,15.6
1934,10,1934-10-15 00:00:00,1934.7916666666667,oct,9.6
1934,11,1934-11-15 00:00:00,1934.875,nov,4.1
1934,12,1934-12-15 00:00:00,1934.9583333333333,dec,4.8
1935,1,1935-1-15 00:00:00,1935.0416666666667,jan,-0.8
1935,2,1935-2-15 00:00:00,1935.125,feb,1.9
1935,3,1935-3-15 00:00:00,1935.2083333333333,mar,2.7
1935,4,1935-4-15 00:00:00,1935.2916666666667,apr,7.3
1935,5,1935-5-15 00:00:00,1935.375,may,10.5
1935,6,1935-6-15 00:00:00,1935.4583333333333,jun,17.2
1935,7,1935-7-15 00:00:00,1935.5416666666667,jul,17.8
1935,8,1935-8-15 00:00:00,1935.625,aug,16.6
1935,9,1935-9-15 00:00:00,1935.7083333333333,sep,13.7
1935,10,1935-10-15 00:00:00,1935.7916666666667,oct,8.6
1935,11,1935-11-15 00:00:00,1935.875,nov,5.2
1935,12,1935-12-15 00:00:00,1935.9583333333333,dec,0.4
1936,1,1936-1-15 00:00:00,1936.0416666666667,jan,3.1
1936,2,1936-2-15 00:00:00,1936.125,feb,0.2
1936,3,1936-3-15 00:00:00,1936.2083333333333,mar,5
1936,4,1936-4-15 00:00:00,1936.2916666666667,apr,6.2
1936,5,1936-5-15 00:00:00,1936.375,may,12.3
1936,6,1936-6-15 00:00:00,1936.4583333333333,jun,16.2
1936,7,1936-7-15 00:00:00,1936.5416666666667,jul,16.8
1936,8,1936-8-15 00:00:00,1936.625,aug,16.2
1936,9,1936-9-15 00:00:00,1936.7083333333333,sep,13
1936,10,1936-10-15 00:00:00,1936.7916666666667,oct,6.4
1936,11,1936-11-15 00:00:00,1936.875,nov,3.8
1936,12,1936-12-15 00:00:00,1936.9583333333333,dec,1.5
1937,1,1937-1-15 00:00:00,1937.0416666666667,jan,-0.8
1937,2,1937-2-15 00:00:00,1937.125,feb,2.2
1937,3,1937-3-15 00:00:00,1937.2083333333333,mar,2.9
1937,4,1937-4-15 00:00:00,1937.2916666666667,apr,8
1937,5,1937-5-15 00:00:00,1937.375,may,14.7
1937,6,1937-6-15 00:00:00,1937.4583333333333,jun,16.3
1937,7,1937-7-15 00:00:00,1937.5416666666667,jul,17.1
1937,8,1937-8-15 00:00:00,1937.625,aug,17.1
1937,9,1937-9-15 00:00:00,1937.7083333333333,sep,13.3
1937,10,1937-10-15 00:00:00,1937.7916666666667,oct,9.4
1937,11,1937-11-15 00:00:00,1937.875,nov,3.3
1937,12,1937-12-15 00:00:00,1937.9583333333333,dec,-0.5
1938,1,1938-1-15 00:00:00,1938.0416666666667,jan,1.7
1938,2,1938-2-15 00:00:00,1938.125,feb,0.9
1938,3,1938-3-15 00:00:00,1938.2083333333333,mar,6.9
1938,4,1938-4-15 00:00:00,1938.2916666666667,apr,5
1938,5,1938-5-15 00:00:00,1938.375,may,10.7
1938,6,1938-6-15 00:00:00,1938.4583333333333,jun,16
1938,7,1938-7-15 00:00:00,1938.5416666666667,jul,16.7
1938,8,1938-8-15 00:00:00,1938.625,aug,17.7
1938,9,1938-9-15 00:00:00,1938.7083333333333,sep,13.8
1938,10,1938-10-15 00:00:00,1938.7916666666667,oct,8.7
1938,11,1938-11-15 00:00:00,1938.875,nov,7
1938,12,1938-12-15 00:00:00,1938.9583333333333,dec,-1.9
1939,1,1939-1-15 00:00:00,1939.0416666666667,jan,2.6
1939,2,1939-2-15 00:00:00,1939.125,feb,1.6
1939,3,1939-3-15 00:00:00,1939.2083333333333,mar,1.7
1939,4,1939-4-15 00:00:00,1939.2916666666667,apr,8.6
1939,5,1939-5-15 00:00:00,1939.375,may,10.5
1939,6,1939-6-15 00:00:00,1939.4583333333333,jun,16.3
1939,7,1939-7-15 00:00:00,1939.5416666666667,jul,17
1939,8,1939-8-15 00:00:00,1939.625,aug,17.5
1939,9,1939-9-15 00:00:00,1939.7083333333333,sep,13.4
1939,10,1939-10-15 00:00:00,1939.7916666666667,oct,6.5
1939,11,1939-11-15 00:00:00,1939.875,nov,5.5
1939,12,1939-12-15 00:00:00,1939.9583333333333,dec,-1.6
1940,1,1940-1-15 00:00:00,1940.0416666666667,jan,-9
1940,2,1940-2-15 00:00:00,1940.125,feb,-4.3
1940,3,1940-3-15 00:00:00,1940.2083333333333,mar,2.7
1940,4,1940-4-15 00:00:00,1940.2916666666667,apr,7.9
1940,5,1940-5-15 00:00:00,1940.375,may,12.2
1940,6,1940-6-15 00:00:00,1940.4583333333333,jun,16.7
1940,7,1940-7-15 00:00:00,1940.5416666666667,jul,16.2
1940,8,1940-8-15 00:00:00,1940.625,aug,14.5
1940,9,1940-9-15 00:00:00,1940.7083333333333,sep,12.4
1940,10,1940-10-15 00:00:00,1940.7916666666667,oct,7.6
1940,11,1940-11-15 00:00:00,1940.875,nov,5.4
1940,12,1940-12-15 00:00:00,1940.9583333333333,dec,-2.8
1941,1,1941-1-15 00:00:00,1941.0416666666667,jan,-5.4
1941,2,1941-2-15 00:00:00,1941.125,feb,-0.2
1941,3,1941-3-15 00:00:00,1941.2083333333333,mar,3.2
1941,4,1941-4-15 00:00:00,1941.2916666666667,apr,5.5
1941,5,1941-5-15 00:00:00,1941.375,may,9.2
1941,6,1941-6-15 00:00:00,1941.4583333333333,jun,16.3
1941,7,1941-7-15 00:00:00,1941.5416666666667,jul,18.5
1941,8,1941-8-15 00:00:00,1941.625,aug,15
1941,9,1941-9-15 00:00:00,1941.7083333333333,sep,12.3
1941,10,1941-10-15 00:00:00,1941.7916666666667,oct,8
1941,11,1941-11-15 00:00:00,1941.875,nov,2
1941,12,1941-12-15 00:00:00,1941.9583333333333,dec,1.5
1942,1,1942-1-15 00:00:00,1942.0416666666667,jan,-7.9
1942,2,1942-2-15 00:00:00,1942.125,feb,-5.4
1942,3,1942-3-15 00:00:00,1942.2083333333333,mar,1.4
1942,4,1942-4-15 00:00:00,1942.2916666666667,apr,7.5
1942,5,1942-5-15 00:00:00,1942.375,may,12.1
1942,6,1942-6-15 00:00:00,1942.4583333333333,jun,14.4
1942,7,1942-7-15 00:00:00,1942.5416666666667,jul,16.1
1942,8,1942-8-15 00:00:00,1942.625,aug,17.6
1942,9,1942-9-15 00:00:00,1942.7083333333333,sep,15.1
1942,10,1942-10-15 00:00:00,1942.7916666666667,oct,11.1
1942,11,1942-11-15 00:00:00,1942.875,nov,3.3
1942,12,1942-12-15 00:00:00,1942.9583333333333,dec,2.1
1943,1,1943-1-15 00:00:00,1943.0416666666667,jan,-0.4
1943,2,1943-2-15 00:00:00,1943.125,feb,2.9
1943,3,1943-3-15 00:00:00,1943.2083333333333,mar,5.6
1943,4,1943-4-15 00:00:00,1943.2916666666667,apr,9.3
1943,5,1943-5-15 00:00:00,1943.375,may,12.8
1943,6,1943-6-15 00:00:00,1943.4583333333333,jun,14.4
1943,7,1943-7-15 00:00:00,1943.5416666666667,jul,17.7
1943,8,1943-8-15 00:00:00,1943.625,aug,17.9
1943,9,1943-9-15 00:00:00,1943.7083333333333,sep,13.8
1943,10,1943-10-15 00:00:00,1943.7916666666667,oct,9.9
1943,11,1943-11-15 00:00:00,1943.875,nov,2.7
1943,12,1943-12-15 00:00:00,1943.9583333333333,dec,0.2
1944,1,1944-1-15 00:00:00,1944.0416666666667,jan,3.1
1944,2,1944-2-15 00:00:00,1944.125,feb,-1.1
1944,3,1944-3-15 00:00:00,1944.2083333333333,mar,0.9
1944,4,1944-4-15 00:00:00,1944.2916666666667,apr,8.6
1944,5,1944-5-15 00:00:00,1944.375,may,11.6
1944,6,1944-6-15 00:00:00,1944.4583333333333,jun,14.2
1944,7,1944-7-15 00:00:00,1944.5416666666667,jul,17.4
1944,8,1944-8-15 00:00:00,1944.625,aug,19.6
1944,9,1944-9-15 00:00:00,1944.7083333333333,sep,12.8
1944,10,1944-10-15 00:00:00,1944.7916666666667,oct,8.6
1944,11,1944-11-15 00:00:00,1944.875,nov,4.1
1944,12,1944-12-15 00:00:00,1944.9583333333333,dec,-0.4
1945,1,1945-1-15 00:00:00,1945.0416666666667,jan,-4
1945,2,1945-2-15 00:00:00,1945.125,feb,4
1945,3,1945-3-15 00:00:00,1945.2083333333333,mar,6
1945,4,1945-4-15 00:00:00,1945.2916666666667,apr,8.8
1945,5,1945-5-15 00:00:00,1945.375,may,14
1945,6,1945-6-15 00:00:00,1945.4583333333333,jun,16.6
1945,7,1945-7-15 00:00:00,1945.5416666666667,jul,17.9
1945,8,1945-8-15 00:00:00,1945.625,aug,16.2
1945,9,1945-9-15 00:00:00,1945.7083333333333,sep,13.8
1945,10,1945-10-15 00:00:00,1945.7916666666667,oct,9.7
1945,11,1945-11-15 00:00:00,1945.875,nov,3.6
1945,12,1945-12-15 00:00:00,1945.9583333333333,dec,1.3
1946,1,1946-1-15 00:00:00,1946.0416666666667,jan,-1.8
1946,2,1946-2-15 00:00:00,1946.125,feb,2.4
1946,3,1946-3-15 00:00:00,1946.2083333333333,mar,3.7
1946,4,1946-4-15 00:00:00,1946.2916666666667,apr,10.2
1946,5,1946-5-15 00:00:00,1946.375,may,13.9
1946,6,1946-6-15 00:00:00,1946.4583333333333,jun,14.7
1946,7,1946-7-15 00:00:00,1946.5416666666667,jul,18.4
1946,8,1946-8-15 00:00:00,1946.625,aug,16.2
1946,9,1946-9-15 00:00:00,1946.7083333333333,sep,14.1
1946,10,1946-10-15 00:00:00,1946.7916666666667,oct,7
1946,11,1946-11-15 00:00:00,1946.875,nov,4
1946,12,1946-12-15 00:00:00,1946.9583333333333,dec,-2.3
1947,1,1947-1-15 00:00:00,1947.0416666666667,jan,-4.7
1947,2,1947-2-15 00:00:00,1947.125,feb,-6.6
1947,3,1947-3-15 00:00:00,1947.2083333333333,mar,2.6
1947,4,1947-4-15 00:00:00,1947.2916666666667,apr,9.4
1947,5,1947-5-15 00:00:00,1947.375,may,14.7
1947,6,1947-6-15 00:00:00,1947.4583333333333,jun,17.9
1947,7,1947-7-15 00:00:00,1947.5416666666667,jul,18.9
1947,8,1947-8-15 00:00:00,1947.625,aug,18.9
1947,9,1947-9-15 00:00:00,1947.7083333333333,sep,16.8
1947,10,1947-10-15 00:00:00,1947.7916666666667,oct,7.7
1947,11,1947-11-15 00:00:00,1947.875,nov,5.2
1947,12,1947-12-15 00:00:00,1947.9583333333333,dec,1.4
1948,1,1948-1-15 00:00:00,1948.0416666666667,jan,3.1
1948,2,1948-2-15 00:00:00,1948.125,feb,0.5
1948,3,1948-3-15 00:00:00,1948.2083333333333,mar,5.7
1948,4,1948-4-15 00:00:00,1948.2916666666667,apr,10
1948,5,1948-5-15 00:00:00,1948.375,may,13.6
1948,6,1948-6-15 00:00:00,1948.4583333333333,jun,15.6
1948,7,1948-7-15 00:00:00,1948.5416666666667,jul,16.2
1948,8,1948-8-15 00:00:00,1948.625,aug,16.4
1948,9,1948-9-15 00:00:00,1948.7083333333333,sep,13.8
1948,10,1948-10-15 00:00:00,1948.7916666666667,oct,8.7
1948,11,1948-11-15 00:00:00,1948.875,nov,4.2
1948,12,1948-12-15 00:00:00,1948.9583333333333,dec,0.9
1949,1,1949-1-15 00:00:00,1949.0416666666667,jan,1.2
1949,2,1949-2-15 00:00:00,1949.125,feb,1.7
1949,3,1949-3-15 00:00:00,1949.2083333333333,mar,2
1949,4,1949-4-15 00:00:00,1949.2916666666667,apr,10.3
1949,5,1949-5-15 00:00:00,1949.375,may,12.2
1949,6,1949-6-15 00:00:00,1949.4583333333333,jun,14.1
1949,7,1949-7-15 00:00:00,1949.5416666666667,jul,17.6
1949,8,1949-8-15 00:00:00,1949.625,aug,17
1949,9,1949-9-15 00:00:00,1949.7083333333333,sep,16.3
1949,10,1949-10-15 00:00:00,1949.7916666666667,oct,10.6
1949,11,1949-11-15 00:00:00,1949.875,nov,3.7
1949,12,1949-12-15 00:00:00,1949.9583333333333,dec,3
1950,1,1950-1-15 00:00:00,1950.0416666666667,jan,-1
1950,2,1950-2-15 00:00:00,1950.125,feb,2.9
1950,3,1950-3-15 00:00:00,1950.2083333333333,mar,4.8
1950,4,1950-4-15 00:00:00,1950.2916666666667,apr,6.7
1950,5,1950-5-15 00:00:00,1950.375,may,13.8
1950,6,1950-6-15 00:00:00,1950.4583333333333,jun,17.6
1950,7,1950-7-15 00:00:00,1950.5416666666667,jul,18
1950,8,1950-8-15 00:00:00,1950.625,aug,17.5
1950,9,1950-9-15 00:00:00,1950.7083333333333,sep,12.9
1950,10,1950-10-15 00:00:00,1950.7916666666667,oct,7.8
1950,11,1950-11-15 00:00:00,1950.875,nov,4.3
1950,12,1950-12-15 00:00:00,1950.9583333333333,dec,-2
1951,1,1951-1-15 00:00:00,1951.0416666666667,jan,1.5
1951,2,1951-2-15 00:00:00,1951.125,feb,1.8
1951,3,1951-3-15 00:00:00,1951.2083333333333,mar,2.2
1951,4,1951-4-15 00:00:00,1951.2916666666667,apr,7.3
1951,5,1951-5-15 00:00:00,1951.375,may,11.5
1951,6,1951-6-15 00:00:00,1951.4583333333333,jun,15.3
1951,7,1951-7-15 00:00:00,1951.5416666666667,jul,17.1
1951,8,1951-8-15 00:00:00,1951.625,aug,17.2
1951,9,1951-9-15 00:00:00,1951.7083333333333,sep,14.5
1951,10,1951-10-15 00:00:00,1951.7916666666667,oct,7.3
1951,11,1951-11-15 00:00:00,1951.875,nov,6.5
1951,12,1951-12-15 00:00:00,1951.9583333333333,dec,2.5
1952,1,1952-1-15 00:00:00,1952.0416666666667,jan,0.2
1952,2,1952-2-15 00:00:00,1952.125,feb,-0.1
1952,3,1952-3-15 00:00:00,1952.2083333333333,mar,2.6
1952,4,1952-4-15 00:00:00,1952.2916666666667,apr,10.3
1952,5,1952-5-15 00:00:00,1952.375,may,12.3
1952,6,1952-6-15 00:00:00,1952.4583333333333,jun,15.2
1952,7,1952-7-15 00:00:00,1952.5416666666667,jul,18.3
1952,8,1952-8-15 00:00:00,1952.625,aug,17.8
1952,9,1952-9-15 00:00:00,1952.7083333333333,sep,10.5
1952,10,1952-10-15 00:00:00,1952.7916666666667,oct,7.2
1952,11,1952-11-15 00:00:00,1952.875,nov,1.6
1952,12,1952-12-15 00:00:00,1952.9583333333333,dec,-0.5
1953,1,1953-1-15 00:00:00,1953.0416666666667,jan,-0.8
1953,2,1953-2-15 00:00:00,1953.125,feb,-0.1
1953,3,1953-3-15 00:00:00,1953.2083333333333,mar,4.8
1953,4,1953-4-15 00:00:00,1953.2916666666667,apr,9
1953,5,1953-5-15 00:00:00,1953.375,may,13.2
1953,6,1953-6-15 00:00:00,1953.4583333333333,jun,16.1
1953,7,1953-7-15 00:00:00,1953.5416666666667,jul,17.4
1953,8,1953-8-15 00:00:00,1953.625,aug,16.4
1953,9,1953-9-15 00:00:00,1953.7083333333333,sep,13.5
1953,10,1953-10-15 00:00:00,1953.7916666666667,oct,10.4
1953,11,1953-11-15 00:00:00,1953.875,nov,4.8
1953,12,1953-12-15 00:00:00,1953.9583333333333,dec,2.5
1954,1,1954-1-15 00:00:00,1954.0416666666667,jan,-3.2
1954,2,1954-2-15 00:00:00,1954.125,feb,-3.5
1954,3,1954-3-15 00:00:00,1954.2083333333333,mar,4.3
1954,4,1954-4-15 00:00:00,1954.2916666666667,apr,5.8
1954,5,1954-5-15 00:00:00,1954.375,may,12.2
1954,6,1954-6-15 00:00:00,1954.4583333333333,jun,16
1954,7,1954-7-15 00:00:00,1954.5416666666667,jul,14.4
1954,8,1954-8-15 00:00:00,1954.625,aug,15.7
1954,9,1954-9-15 00:00:00,1954.7083333333333,sep,13.5
1954,10,1954-10-15 00:00:00,1954.7916666666667,oct,9.9
1954,11,1954-11-15 00:00:00,1954.875,nov,4
1954,12,1954-12-15 00:00:00,1954.9583333333333,dec,3.2
1955,1,1955-1-15 00:00:00,1955.0416666666667,jan,-1.7
1955,2,1955-2-15 00:00:00,1955.125,feb,-1.9
1955,3,1955-3-15 00:00:00,1955.2083333333333,mar,0.4
1955,4,1955-4-15 00:00:00,1955.2916666666667,apr,6.9
1955,5,1955-5-15 00:00:00,1955.375,may,10.3
1955,6,1955-6-15 00:00:00,1955.4583333333333,jun,14.5
1955,7,1955-7-15 00:00:00,1955.5416666666667,jul,17.3
1955,8,1955-8-15 00:00:00,1955.625,aug,16.8
1955,9,1955-9-15 00:00:00,1955.7083333333333,sep,13.4
1955,10,1955-10-15 00:00:00,1955.7916666666667,oct,8
1955,11,1955-11-15 00:00:00,1955.875,nov,3.8
1955,12,1955-12-15 00:00:00,1955.9583333333333,dec,2.6
1956,1,1956-1-15 00:00:00,1956.0416666666667,jan,0.2
1956,2,1956-2-15 00:00:00,1956.125,feb,-9.62
1956,3,1956-3-15 00:00:00,1956.2083333333333,mar,2.9
1956,4,1956-4-15 00:00:00,1956.2916666666667,apr,5.3
1956,5,1956-5-15 00:00:00,1956.375,may,12.5
1956,6,1956-6-15 00:00:00,1956.4583333333333,jun,13.2
1956,7,1956-7-15 00:00:00,1956.5416666666667,jul,16.9
1956,8,1956-8-15 00:00:00,1956.625,aug,14.1
1956,9,1956-9-15 00:00:00,1956.7083333333333,sep,13.8
1956,10,1956-10-15 00:00:00,1956.7916666666667,oct,8.2
1956,11,1956-11-15 00:00:00,1956.875,nov,2.5
1956,12,1956-12-15 00:00:00,1956.9583333333333,dec,2
1957,1,1957-1-15 00:00:00,1957.0416666666667,jan,0.3
1957,2,1957-2-15 00:00:00,1957.125,feb,3.8
1957,3,1957-3-15 00:00:00,1957.2083333333333,mar,6.4
1957,4,1957-4-15 00:00:00,1957.2916666666667,apr,7.5
1957,5,1957-5-15 00:00:00,1957.375,may,9.7
1957,6,1957-6-15 00:00:00,1957.4583333333333,jun,16.7
1957,7,1957-7-15 00:00:00,1957.5416666666667,jul,17.7
1957,8,1957-8-15 00:00:00,1957.625,aug,15.1
1957,9,1957-9-15 00:00:00,1957.7083333333333,sep,11.8
1957,10,1957-10-15 00:00:00,1957.7916666666667,oct,9.1
1957,11,1957-11-15 00:00:00,1957.875,nov,4.5
1957,12,1957-12-15 00:00:00,1957.9583333333333,dec,0.5
1958,1,1958-1-15 00:00:00,1958.0416666666667,jan,-0.4
1958,2,1958-2-15 00:00:00,1958.125,feb,1.9
1958,3,1958-3-15 00:00:00,1958.2083333333333,mar,-0.3
1958,4,1958-4-15 00:00:00,1958.2916666666667,apr,5.2
1958,5,1958-5-15 00:00:00,1958.375,may,13.3
1958,6,1958-6-15 00:00:00,1958.4583333333333,jun,14.5
1958,7,1958-7-15 00:00:00,1958.5416666666667,jul,16.9
1958,8,1958-8-15 00:00:00,1958.625,aug,16.9
1958,9,1958-9-15 00:00:00,1958.7083333333333,sep,14.5
1958,10,1958-10-15 00:00:00,1958.7916666666667,oct,9.3
1958,11,1958-11-15 00:00:00,1958.875,nov,4.3
1958,12,1958-12-15 00:00:00,1958.9583333333333,dec,2.4
1959,1,1959-1-15 00:00:00,1959.0416666666667,jan,-0.1
1959,2,1959-2-15 00:00:00,1959.125,feb,-0.1
1959,3,1959-3-15 00:00:00,1959.2083333333333,mar,6.2
1959,4,1959-4-15 00:00:00,1959.2916666666667,apr,9.4
1959,5,1959-5-15 00:00:00,1959.375,may,12.7
1959,6,1959-6-15 00:00:00,1959.4583333333333,jun,16.1
1959,7,1959-7-15 00:00:00,1959.5416666666667,jul,19.3
1959,8,1959-8-15 00:00:00,1959.625,aug,17.3
1959,9,1959-9-15 00:00:00,1959.7083333333333,sep,13.5
1959,10,1959-10-15 00:00:00,1959.7916666666667,oct,8.4
1959,11,1959-11-15 00:00:00,1959.875,nov,3.3
1959,12,1959-12-15 00:00:00,1959.9583333333333,dec,2.2
1960,1,1960-1-15 00:00:00,1960.0416666666667,jan,-0.1
1960,2,1960-2-15 00:00:00,1960.125,feb,-0.1
1960,3,1960-3-15 00:00:00,1960.2083333333333,mar,6.2
1960,4,1960-4-15 00:00:00,1960.2916666666667,apr,7.4
1960,5,1960-5-15 00:00:00,1960.375,may,12.8
1960,6,1960-6-15 00:00:00,1960.4583333333333,jun,16.2
1960,7,1960-7-15 00:00:00,1960.5416666666667,jul,15.4
1960,8,1960-8-15 00:00:00,1960.625,aug,15.8
1960,9,1960-9-15 00:00:00,1960.7083333333333,sep,12.5
1960,10,1960-10-15 00:00:00,1960.7916666666667,oct,9.1
1960,11,1960-11-15 00:00:00,1960.875,nov,6
1960,12,1960-12-15 00:00:00,1960.9583333333333,dec,1.2
1961,1,1961-1-15 00:00:00,1961.0416666666667,jan,-0.8
1961,2,1961-2-15 00:00:00,1961.125,feb,4.4
1961,3,1961-3-15 00:00:00,1961.2083333333333,mar,6
1961,4,1961-4-15 00:00:00,1961.2916666666667,apr,10.6
1961,5,1961-5-15 00:00:00,1961.375,may,10.3
1961,6,1961-6-15 00:00:00,1961.4583333333333,jun,16
1961,7,1961-7-15 00:00:00,1961.5416666666667,jul,15.1
1961,8,1961-8-15 00:00:00,1961.625,aug,15.7
1961,9,1961-9-15 00:00:00,1961.7083333333333,sep,16.3
1961,10,1961-10-15 00:00:00,1961.7916666666667,oct,10.5
1961,11,1961-11-15 00:00:00,1961.875,nov,3.7
1961,12,1961-12-15 00:00:00,1961.9583333333333,dec,-0.6
1962,1,1962-1-15 00:00:00,1962.0416666666667,jan,1.7
1962,2,1962-2-15 00:00:00,1962.125,feb,0.3
1962,3,1962-3-15 00:00:00,1962.2083333333333,mar,0.2
1962,4,1962-4-15 00:00:00,1962.2916666666667,apr,8.2
1962,5,1962-5-15 00:00:00,1962.375,may,9.7
1962,6,1962-6-15 00:00:00,1962.4583333333333,jun,14.2
1962,7,1962-7-15 00:00:00,1962.5416666666667,jul,15
1962,8,1962-8-15 00:00:00,1962.625,aug,15.8
1962,9,1962-9-15 00:00:00,1962.7083333333333,sep,12.3
1962,10,1962-10-15 00:00:00,1962.7916666666667,oct,8.9
1962,11,1962-11-15 00:00:00,1962.875,nov,2.7
1962,12,1962-12-15 00:00:00,1962.9583333333333,dec,-3.3
1963,1,1963-1-15 00:00:00,1963.0416666666667,jan,-7.4
1963,2,1963-2-15 00:00:00,1963.125,feb,-5.7
1963,3,1963-3-15 00:00:00,1963.2083333333333,mar,2.4
1963,4,1963-4-15 00:00:00,1963.2916666666667,apr,8.4
1963,5,1963-5-15 00:00:00,1963.375,may,12
1963,6,1963-6-15 00:00:00,1963.4583333333333,jun,15.8
1963,7,1963-7-15 00:00:00,1963.5416666666667,jul,17.7
1963,8,1963-8-15 00:00:00,1963.625,aug,15.9
1963,9,1963-9-15 00:00:00,1963.7083333333333,sep,13.7
1963,10,1963-10-15 00:00:00,1963.7916666666667,oct,8.1
1963,11,1963-11-15 00:00:00,1963.875,nov,7.4
1963,12,1963-12-15 00:00:00,1963.9583333333333,dec,-3.1
1964,1,1964-1-15 00:00:00,1964.0416666666667,jan,-2.6
1964,2,1964-2-15 00:00:00,1964.125,feb,0.6
1964,3,1964-3-15 00:00:00,1964.2083333333333,mar,0.6
1964,4,1964-4-15 00:00:00,1964.2916666666667,apr,8.6
1964,5,1964-5-15 00:00:00,1964.375,may,13.6
1964,6,1964-6-15 00:00:00,1964.4583333333333,jun,16.9
